pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,0.942728216
45868161,1528096872,e s,tcp,192.168.100.147,54979,192.168.100.5,80,3,462,REQ,1528096879,3885,7.474072,1.92828,1.92828,,,3.856561,0,3.856561,,,,,3,0,462,0,0.267592,0.267592,0,1,DDoS,TCP,0.716352655
1705660,1526963806,e,udp,192.168.100.150,46023,8.8.8.8,53,2,340,CON,1526963806,4520,0.180953,0.180953,0,,,0.180953,0.180953,0.180953,,,,,1,1,81,259,5.526297,0,0,0,Normal,Normal,0.776673537
786131,1526902082,e,udp,192.168.100.7,138,192.168.100.255,138,2,543,INT,1526902082,1262,0.000206,0.000206,0,,,0.000206,0.000206,0.000206,,,,,2,0,543,0,4854.369141,4854.369141,0,0,Normal,Normal,0.724788661
1482462,1526876268,e,udp,192.168.100.7,34722,192.168.159.152,53,2,176,INT,1526876273,16406,5.042342,0,0,,,0,0,0,,,,,2,0,176,0,0.198321,0.198321,0,0,Normal,Normal,0.495248449
1109450,1526954529,e,arp,192.168.100.147,,192.168.100.1,,2,120,CON,1526954529,1954,0.000129,0.000129,0,,,0.000129,0.000129,0.000129,,,,,1,1,60,60,7751.938477,0,0,0,Normal,Normal,0.573918222
1466155,1526876047,e,arp,192.168.100.149,,192.168.100.1,,48,2880,CON,1526878836,45,2789.197754,9.90E-05,3.10E-05,,,0.002373,4.40E-05,0.000151,,,,,24,24,1440,1440,0.016851,0.008246,0.008246,0,Normal,Normal,0.933787158
5123548,1528081982,e,tcp,192.168.100.148,45817,192.168.100.6,80,1,154,REQ,1528081982,117577,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,1,DoS,TCP,0.547178688
1649991,1526962525,e,udp,192.168.100.7,138,192.168.100.255,138,10,2715,INT,1526965437,3834,2912.099121,0.000128,1.70E-05,,,0.000638,0.000101,0.000152,,,,,10,0,2715,0,0.003091,0.003091,0,0,Normal,Normal,0.225918151
1719367,1526964191,e,udp,192.168.100.147,33769,8.8.8.8,53,2,340,CON,1526964191,18377,0.186438,0.186438,0,,,0.186438,0.186438,0.186438,,,,,1,1,81,259,5.363714,0,0,0,Normal,Normal,0.231962193
4050,1526344339,e,udp,192.168.100.150,56155,255.255.255.255,3289,1,60,INT,1526344339,4081,0,0,0,,,0,0,0,,,,,1,0,60,0,0,0,0,0,Normal,Normal,0.178345368
12924265,1528083619,e,tcp,192.168.100.6,80,192.168.100.3,80,1504,445184,CON,1528083675,35,56.089478,4.639565,1.107957,,,55.674786,0.965015,4.999655,,,,,1504,0,445184,0,26.796471,26.796471,0,0,Normal,Normal,0.800076142
778745,1526899406,e,tcp,192.168.100.3,58762,172.217.25.170,443,132,109982,FIN,1526899577,278786,171.025818,0.038053,0.036882,,,0.152211,0.006036,0.096469,,,,,48,84,4779,105203,0.765966,0.274812,0.485307,0,Normal,Normal,0.03547832
109761,1526354151,e,udp,192.168.100.147,52637,192.168.217.2,53,1,86,INT,1526354151,7221,0,0,0,,,0,0,0,,,,,1,0,86,0,0,0,0,0,Normal,Normal,0.449495837
1737132,1526965036,e,udp,192.168.100.7,43855,192.168.159.152,53,2,176,INT,1526965041,36461,5.047947,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,0,Normal,Normal,0.18505302
13187058,1528083675,e,tcp,192.168.100.46,80,192.168.100.5,80,3488,3262546,CON,1528083719,665,43.639717,4.828687,0.448281,,,43.458183,3.561134,4.998735,,,,,3488,0,3262546,0,79.904274,79.904274,0,0,Normal,Normal,0.463315254
111773,1526354169,e,udp,192.168.100.148,60453,8.8.8.8,53,2,172,CON,1526354169,9238,0.00746,0.00746,0,,,0.00746,0.00746,0.00746,,,,,1,1,86,86,134.048264,0,0,0,Normal,Normal,0.610814929
1646234,1526896902,e,udp,192.168.100.7,59718,192.168.159.152,53,2,176,INT,1526896907,41,5.047901,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal,0.424683483
29341618,1528086730,e,udp,192.168.100.7,365,192.168.100.3,565,1684,101040,INT,1528086772,1410,41.797314,4.62182,1.016841,,,41.596382,1.74582,4.999804,,,,,1684,0,101040,0,40.265747,40.265747,0,0,Normal,Normal,0.095954975
1100382,1526950470,e,tcp,192.168.100.3,58028,13.211.17.145,8883,1990,585064,CON,1526952053,20,1583.127319,3.258864,1.828024,,,971.141602,0.006162,4.999986,,,,,995,995,519394,65670,1.256374,0.627871,0.627871,0,Normal,Normal,0.491080305
31530883,1528086983,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1528086983,102379,0.00024,0.00024,0,,,0.00024,0.00024,0.00024,,,,,1,1,42,60,4166.666992,0,0,0,Normal,Normal,0.340814186
1859866,1528081264,e,tcp,192.168.100.3,41307,52.64.239.193,8883,78,32474,CON,1528081355,8,91.102005,2.142407,1.644858,,,40.70573,0.005726,4.998183,,,,,39,39,29900,2574,0.845206,0.417115,0.417115,0,Normal,Normal,0.95026438
1128796,1526966052,e,udp,192.168.100.3,60462,192.54.112.30,53,2,883,CON,1526966052,51,0.194815,0.194815,0,,,0.194815,0.194815,0.194815,,,,,1,1,81,802,5.133075,0,0,0,Normal,Normal,0.498471948
26721853,1528086408,e,tcp,192.168.100.6,80,192.168.100.3,80,728,215488,CON,1528086435,3277,26.95207,4.460286,1.133486,,,26.761715,1.925744,4.971056,,,,,728,0,215488,0,26.973808,26.973808,0,0,Normal,Normal,0.755699813
22565445,1528085908,e,arp,192.168.100.1,,192.168.100.150,,2,120,CON,1528085908,262169,0.016526,0.016526,0,,,0.016526,0.016526,0.016526,,,,,1,1,60,60,60.510708,0,0,0,Normal,Normal,0.972241473
1537067,1526877549,e,udp,192.168.100.7,44207,192.168.159.152,53,2,176,INT,1526877554,18100,5.03888,0,0,,,0,0,0,,,,,2,0,176,0,0.198457,0.198457,0,0,Normal,Normal,0.874774118
1737131,1526965026,e,udp,192.168.100.7,43373,192.168.159.152,53,2,176,INT,1526965031,36458,5.047979,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,0,Normal,Normal,0.386518504
42362244,1528096516,e s,tcp,192.168.100.148,46989,192.168.100.5,80,7,984,RST,1528096545,168211,29.555897,1.260766,1.547464,,,6.303829,0,3.312759,,,,,6,1,924,60,0.203005,0.169171,0,1,DDoS,TCP,0.492487608
94400,1526351822,e,udp,192.168.100.3,11550,205.251.198.91,53,2,393,CON,1526351823,3788,0.353115,0.353115,0,,,0.353115,0.353115,0.353115,,,,,1,1,108,285,2.831939,0,0,0,Normal,Normal,0.086917603
40568916,1528096321,e s,tcp,192.168.100.147,37760,192.168.100.3,80,6,736,RST,1528096344,207118,23.380875,0.076812,0.133043,,,0.307249,0,0.307249,,,,,5,1,676,60,0.21385,0.17108,0,1,DDoS,TCP,0.695759835
3,1526344227,e,udp,192.168.100.149,51838,27.124.125.250,123,2,180,CON,1526344227,11,0.048565,0.048565,0,,,0.048565,0.048565,0.048565,,,,,1,1,90,90,20.59096,0,0,0,Normal,Normal,0.803743147
1537262,1526877663,e,udp,192.168.100.4,35234,91.189.94.4,123,2,180,CON,1526877663,18326,0.286902,0.286902,0,,,0.286902,0.286902,0.286902,,,,,1,1,90,90,3.485511,0,0,0,Normal,Normal,0.489243471
1116831,1526957400,e,udp,192.168.100.3,18863,205.251.196.10,53,2,470,CON,1526957400,118,0.010191,0.010191,0,,,0.010191,0.010191,0.010191,,,,,1,1,92,378,98.125793,0,0,0,Normal,Normal,0.974375055
1646154,1526896185,e,udp,192.168.100.7,41065,192.168.159.152,53,2,176,INT,1526896190,36135,5.048247,0,0,,,0,0,0,,,,,2,0,176,0,0.198089,0.198089,0,0,Normal,Normal,0.442299605
38276706,1528096096,e,tcp,192.168.100.5,0,192.168.100.3,0,70,48453,CON,1528096106,12170,9.798905,4.738782,0.025432,,,9.477564,4.713394,4.76417,,,,,70,0,48453,0,7.041603,7.041603,0,0,Normal,Normal,0.954357959
1828302,1526983306,e,udp,192.168.100.7,56246,192.168.159.152,53,2,176,INT,1526983311,39,5.047864,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal,0.075437828
1125208,1526960380,e,udp,192.168.100.27,58999,192.168.100.1,53,4,630,CON,1526960558,4119,177.375839,0.323473,0.179155,,,0.646946,0.144318,0.502628,,,,,2,2,174,456,0.016913,0.005654,0.005642,0,Normal,Normal,0.52239082
33788746,1528087291,e *,tcp,192.168.100.55,8080,192.168.100.3,80,5655,5513035,CON,1528087328,770,37.307091,4.651616,0.901339,,,37.212925,2.266912,4.999594,,,,,2828,2827,2844939,2668096,151.552963,75.776482,75.749672,0,Normal,Normal,0.932338374
1519376,1526877363,e,udp,192.168.100.147,56123,8.8.8.8,53,2,203,CON,1526877363,264,0.142852,0.142852,0,,,0.142852,0.142852,0.142852,,,,,1,1,64,139,7.000252,0,0,0,Normal,Normal,0.597129029
1829200,1529381315,e,udp,192.168.100.3,26881,205.251.197.191,53,2,366,CON,1529381315,105,0.008713,0.008713,0,,,0.008713,0.008713,0.008713,,,,,1,1,98,268,114.771027,0,0,0,Normal,Normal,0.248999092
1537371,1526877796,e,udp,192.168.100.147,57509,192.168.217.2,53,2,172,INT,1526877798,18489,2.500964,0,0,,,0,0,0,,,,,2,0,172,0,0.399846,0.399846,0,0,Normal,Normal,0.180804193
46913891,1528096976,e,tcp,192.168.100.6,80,192.168.100.3,80,270,79920,CON,1528096986,976,9.96622,4.964004,0.000442,,,9.928008,4.963562,4.964446,,,,,270,0,79920,0,26.991177,26.991177,0,0,Normal,Normal,0.031517589
120182,1526354469,e,udp,192.168.100.7,32857,192.168.159.152,53,2,176,INT,1526354474,17743,5.04779,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,0,Normal,Normal,0.232486429
28767035,1528086641,e,udp,192.168.100.148,60936,192.168.100.5,80,7,420,INT,1528086661,213317,20.788925,2.557269,1.480162,,,10.229077,0,3.574598,,,,,7,0,420,0,0.288615,0.288615,0,1,DoS,UDP,0.915735506
54789,1526349184,e,udp,192.168.100.147,51507,8.8.8.8,53,2,172,CON,1526349184,26529,0.007745,0.007745,0,,,0.007745,0.007745,0.007745,,,,,1,1,86,86,129.115555,0,0,0,Normal,Normal,0.025133235
14176468,1528084863,e,tcp,192.168.100.46,80,192.168.100.5,80,7058,6611292,CON,1528084951,4,88.276184,4.892982,0.403967,,,88.073669,3.227452,4.998713,,,,,7058,0,6611292,0,79.942284,79.942284,0,0,Normal,Normal,0.644597669
40361796,1528096294,e,tcp,192.168.100.3,41307,52.64.239.193,8883,16,8525,CON,1528096311,262153,16.421406,1.89679,1.330325,,,5.69037,0.015555,2.856447,,,,,8,8,7997,528,0.913442,0.426677,0.426273,0,Normal,Normal,0.857991572
50527488,1528097705,e s,tcp,192.168.100.149,16201,192.168.100.7,80,2,308,REQ,1528097723,222706,17.982986,0,0,,,0,0,0,,,,,2,0,308,0,0.055608,0.055608,0,1,DDoS,TCP,0.766740263
1466287,1526876124,e,udp,192.168.100.150,38476,8.8.8.8,53,2,172,CON,1526876124,205,0.007849,0.007849,0,,,0.007849,0.007849,0.007849,,,,,1,1,86,86,127.404762,0,0,0,Normal,Normal,0.800442965
22565758,1528085925,e,udp,192.168.100.46,80,192.168.100.5,80,1770,1698305,INT,1528085947,312,22.175924,4.425275,1.13357,,,22.126377,2.158145,4.997349,,,,,1770,0,1698305,0,79.771194,79.771194,0,0,Normal,Normal,0.718299005
1488168,1526876570,e,udp,192.168.100.147,40040,192.168.217.2,53,2,172,INT,1526876572,22222,2.501065,0,0,,,0,0,0,,,,,2,0,172,0,0.39983,0.39983,0,0,Normal,Normal,0.814342585
432814,1526881055,e,udp,192.168.100.147,48682,192.168.217.2,53,2,172,INT,1526881057,276015,2.501006,0,0,,,0,0,0,,,,,2,0,172,0,0.399839,0.399839,0,0,Normal,Normal,0.566371488
1610659,1526895302,e,udp,192.168.100.149,39317,8.8.8.8,53,2,203,CON,1526895302,234,0.008048,0.008048,0,,,0.008048,0.008048,0.008048,,,,,1,1,64,139,124.254478,0,0,0,Normal,Normal,0.938226201
1116995,1526957452,e,arp,192.168.100.27,,192.168.100.1,,4,240,CON,1526958584,293,1132.282837,0.000125,2.00E-05,,,0.000249,0.000105,0.000144,,,,,2,2,120,120,0.00265,0.000883,0.000883,0,Normal,Normal,0.769238931
1775127,1526981343,e,udp,192.168.100.148,58214,8.8.8.8,53,2,227,CON,1526981343,38339,0.146953,0.146953,0,,,0.146953,0.146953,0.146953,,,,,1,1,76,151,6.804897,0,0,0,Normal,Normal,0.663898722
1646481,1526961905,e,udp,192.168.100.7,365,192.168.100.3,565,42360,2541600,INT,1526965441,7,3535.800781,4.924584,0.164019,,,3476.756592,0.903252,4.999999,,,,,42360,0,2541600,0,11.98003,11.98003,0,0,Normal,Normal,0.397572745
1607323,1526895101,e,udp,192.168.100.7,41718,192.168.159.152,53,2,176,INT,1526895106,52795,5.042018,0,0,,,0,0,0,,,,,2,0,176,0,0.198333,0.198333,0,0,Normal,Normal,0.827730149
1828244,1526982447,e,udp,192.168.100.7,44496,192.168.159.152,53,2,176,INT,1526982452,35734,5.04785,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal,0.858823436
1775072,1526981183,e,udp,192.168.100.7,33250,192.168.159.152,53,2,172,INT,1526981188,38232,5.046172,0,0,,,0,0,0,,,,,2,0,172,0,0.19817,0.19817,0,0,Normal,Normal,0.600200778
103026,1526353482,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1526353482,377,0.000269,0.000269,0,,,0.000269,0.000269,0.000269,,,,,1,1,42,60,3717.471924,0,0,0,Normal,Normal,0.61151808
68564,1526350300,e,udp,192.168.100.150,53016,224.0.0.251,5353,1,83,INT,1526350300,4241,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal,0.180977464
1575390,1526894523,e,udp,192.168.100.149,56611,8.8.8.8,53,2,203,CON,1526894524,20459,0.143166,0.143166,0,,,0.143166,0.143166,0.143166,,,,,1,1,64,139,6.984899,0,0,0,Normal,Normal,0.699859127
68913641,1528100821,e,udp,192.168.100.3,59691,192.33.14.30,53,2,891,CON,1528100821,262172,0.012574,0.012574,0,,,0.012574,0.012574,0.012574,,,,,1,1,85,806,79.529182,0,0,0,Normal,Normal,0.374629448
65451552,1528100231,e,tcp,192.168.100.3,41307,52.64.239.193,8883,10,3659,CON,1528100240,36097,9.001055,3.99788,0.001316,,,7.99576,3.996564,3.999196,,,,,5,5,3329,330,0.999883,0.444392,0.444392,0,Normal,Normal,0.258648441
1505821,1526876992,e,udp,192.168.100.149,60929,192.168.217.2,53,2,172,INT,1526876994,40090,2.500996,0,0,,,0,0,0,,,,,2,0,172,0,0.399841,0.399841,0,0,Normal,Normal,0.439359637
6617,1526344600,e,udp,192.168.100.3,52067,192.5.5.241,53,2,1295,CON,1526344600,6748,0.031651,0.031651,0,,,0.031651,0.031651,0.031651,,,,,1,1,82,1213,31.594578,0,0,0,Normal,Normal,0.549929979
68131572,1528100695,e,tcp,192.168.100.6,80,192.168.100.3,80,1236,365856,CON,1528100741,4427,45.752125,4.54198,1.28015,,,45.419804,0.701654,4.999176,,,,,1236,0,365856,0,26.993282,26.993282,0,0,Normal,Normal,0.256272043
1736874,1526964379,e,udp,192.168.100.7,34321,192.168.159.152,53,2,176,INT,1526964384,36034,5.046328,0,0,,,0,0,0,,,,,2,0,176,0,0.198164,0.198164,0,0,Normal,Normal,0.775662374
1607322,1526895101,e,udp,192.168.100.7,41659,192.168.159.152,53,2,176,INT,1526895106,52794,5.044037,0,0,,,0,0,0,,,,,2,0,176,0,0.198254,0.198254,0,0,Normal,Normal,0.966531655
59385976,1528099666,e,udp,192.168.100.46,3456,192.168.100.5,80,2534,2466836,CON,1528099682,218,15.914127,3.969335,1.769927,,,15.87734,0.903736,4.995666,,,,,1271,1263,1208224,1258612,159.166748,79.803307,79.300613,0,Normal,Normal,0.891761465
1774873,1526981120,e,udp,192.168.100.7,45797,192.168.159.152,53,2,176,INT,1526981125,38039,5.042763,0,0,,,0,0,0,,,,,2,0,176,0,0.198304,0.198304,0,0,Normal,Normal,0.132249217
1828268,1526982659,e,udp,192.168.100.7,34607,192.168.159.152,53,2,176,INT,1526982665,35813,5.047713,0,0,,,0,0,0,,,,,2,0,176,0,0.19811,0.19811,0,0,Normal,Normal,0.435077084
1111104,1526955076,e,udp,192.168.100.3,58913,192.33.4.12,53,2,957,CON,1526955076,3727,0.172541,0.172541,0,,,0.172541,0.172541,0.172541,,,,,1,1,92,865,5.795723,0,0,0,Normal,Normal,0.110977092
7839317,1528082572,e s,tcp,192.168.100.150,36435,192.168.100.5,80,3,462,REQ,1528082613,92250,40.680523,0,0,,,0,0,0,,,,,3,0,462,0,0.049164,0.049164,0,1,DoS,TCP,0.363666582
70224806,1528101340,e *,tcp,192.168.100.3,80,192.168.100.55,8080,1598,1556848,CON,1528101350,344,9.995218,4.992145,0.000256,,,9.984289,4.991889,4.9924,,,,,798,800,752178,804670,159.776398,79.738129,79.938225,0,Normal,Normal,0.150293127
1737092,1526964673,e,udp,192.168.100.7,49934,192.168.159.152,53,2,176,INT,1526964678,36319,5.047879,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal,0.973693043
39581064,1528096231,e,tcp,192.168.100.46,80,192.168.100.5,80,296,276144,CON,1528096246,5738,15.061662,4.959643,0.048477,,,14.87893,4.891044,4.994543,,,,,296,0,276144,0,19.586153,19.586153,0,0,Normal,Normal,0.599492609
1592743,1526894699,e,udp,192.168.100.7,41213,192.168.159.152,53,2,176,INT,1526894704,37979,5.045019,0,0,,,0,0,0,,,,,2,0,176,0,0.198215,0.198215,0,0,Normal,Normal,0.939933689
50997509,1528097751,e,udp,192.168.100.7,365,192.168.100.3,565,430,25800,INT,1528097761,869,9.978138,4.977612,0.000843,,,9.955223,4.976769,4.978454,,,,,430,0,25800,0,42.993992,42.993992,0,0,Normal,Normal,0.449820285
7438742,1528082466,e s,tcp,192.168.100.150,40940,192.168.100.5,80,2,308,REQ,1528082490,215997,23.041033,0,0,,,0,0,0,,,,,2,0,308,0,0.043401,0.043401,0,1,DoS,TCP,0.449154404
1736804,1526964370,e,udp,192.168.100.7,57963,192.168.159.152,53,2,176,INT,1526964375,35972,5.047971,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,0,Normal,Normal,0.695234779
1790600,1526981497,e,udp,192.168.100.7,58763,192.168.159.152,53,2,176,INT,1526981502,53975,5.047992,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,0,Normal,Normal,0.263600923
15650910,1528085083,e,udp,192.168.100.149,58859,192.168.100.5,80,2,120,INT,1528085086,163623,2.739387,2.739387,0,,,2.739387,2.739387,2.739387,,,,,2,0,120,0,0.365045,0.365045,0,1,DoS,UDP,0.58415203
1606273,1526895089,e,udp,192.168.100.148,43038,8.8.8.8,53,2,340,CON,1526895089,51716,0.216984,0.216984,0,,,0.216984,0.216984,0.216984,,,,,1,1,81,259,4.608634,0,0,0,Normal,Normal,0.496234253
802933,1526908728,e,arp,192.168.100.150,,192.168.100.1,,2,120,CON,1526908728,10,7.50E-05,7.50E-05,0,,,7.50E-05,7.50E-05,7.50E-05,,,,,1,1,60,60,13333.33301,0,0,0,Normal,Normal,0.72967272
1665820,1526962922,e,udp,192.168.100.148,50004,8.8.8.8,53,2,227,CON,1526962922,19727,0.007937,0.007937,0,,,0.007937,0.007937,0.007937,,,,,1,1,76,151,125.992188,0,0,0,Normal,Normal,0.481792426
1550459,1526877932,e,udp,192.168.100.147,51360,8.8.8.8,53,2,340,CON,1526877932,31690,0.234465,0.234465,0,,,0.234465,0.234465,0.234465,,,,,1,1,81,259,4.265029,0,0,0,Normal,Normal,0.388849222
5387760,1528082034,e *,tcp,192.168.100.55,8080,192.168.100.3,80,9374,9136116,CON,1528082092,146,58.603809,4.865029,0.419597,,,58.380352,3.473591,4.999538,,,,,4687,4687,4714126,4421990,159.938416,79.96067,79.96067,0,Normal,Normal,0.813127497
1743637,1526980547,e,udp,192.168.100.150,32832,8.8.8.8,53,2,340,CON,1526980547,6572,0.145464,0.145464,0,,,0.145464,0.145464,0.145464,,,,,1,1,81,259,6.874553,0,0,0,Normal,Normal,0.172623094
41676373,1528096429,e,udp,192.168.100.46,80,192.168.100.5,80,1720,1646615,INT,1528096453,6660,23.513216,4.289154,1.362061,,,21.445768,1.566186,4.997584,,,,,1720,0,1646615,0,73.107819,73.107819,0,0,Normal,Normal,0.183023944
1683509,1526963209,e,udp,192.168.100.7,50957,192.168.159.152,53,2,176,INT,1526963214,37601,5.048067,0,0,,,0,0,0,,,,,2,0,176,0,0.198096,0.198096,0,0,Normal,Normal,0.304257244
1737130,1526965016,e,udp,192.168.100.7,44346,192.168.159.152,53,2,176,INT,1526965021,36454,5.047867,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal,0.321861247
1646181,1526896457,e,udp,192.168.100.7,37691,192.168.159.152,53,2,176,INT,1526896462,36245,5.047868,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal,0.831036068
2111180,1528081342,e,udp,192.168.100.3,19664,192.33.14.30,53,2,936,CON,1528081342,251322,0.011453,0.011453,0,,,0.011453,0.011453,0.011453,,,,,1,1,91,845,87.31337,0,0,0,Normal,Normal,0.855459319
57883,1526349195,e,udp,192.168.100.148,34894,8.8.8.8,53,2,172,CON,1526349195,29634,0.007931,0.007931,0,,,0.007931,0.007931,0.007931,,,,,1,1,86,86,126.087509,0,0,0,Normal,Normal,0.73198876
50304792,1528097691,e,udp,192.168.100.46,3456,192.168.100.5,80,5600,5447785,CON,1528097726,10,34.998772,4.989319,0.001321,,,34.925232,4.988247,4.992493,,,,,2800,2800,2660490,2787295,159.977036,79.974236,79.974236,0,Normal,Normal,0.849843354
1541628,1526877835,e,udp,192.168.100.149,38823,8.8.8.8,53,2,172,CON,1526877835,22790,0.007645,0.007645,0,,,0.007645,0.007645,0.007645,,,,,1,1,86,86,130.804459,0,0,0,Normal,Normal,0.554613962
1830075,1529283903,e,udp,192.168.100.46,80,192.168.100.5,80,109100,104676970,INT,1529285355,3,1451.931396,4.885636,0.55851,,,1387.52063,0.111865,4.99999,,,,,109100,0,104676970,0,75.140602,75.140602,0,0,Normal,Normal,0.294886261
18513304,1528085444,e,udp,192.168.100.149,26846,192.168.100.5,80,6,360,INT,1528085464,142221,19.713148,3.931824,0.027234,,,11.795472,3.89782,3.96449,,,,,6,0,360,0,0.253638,0.253638,0,1,DoS,UDP,0.120669589
118644,1526354345,e,udp,192.168.100.149,41287,8.8.8.8,53,2,172,CON,1526354345,16168,0.007313,0.007313,0,,,0.007313,0.007313,0.007313,,,,,1,1,86,86,136.742783,0,0,0,Normal,Normal,0.901247483
1687749,1526963386,e,udp,192.168.100.147,51493,8.8.8.8,53,2,340,CON,1526963386,41936,0.008512,0.008512,0,,,0.008512,0.008512,0.008512,,,,,1,1,81,259,117.481209,0,0,0,Normal,Normal,0.227919855
52038292,1528097821,e,arp,192.168.100.6,,192.168.100.1,,2,120,CON,1528097821,255176,3.80E-05,3.80E-05,0,,,3.80E-05,3.80E-05,3.80E-05,,,,,1,1,60,60,26315.79102,0,0,0,Normal,Normal,0.737676871
1555027,1526878345,e,udp,192.168.100.7,48856,192.168.159.152,53,2,176,INT,1526878350,36374,5.047767,0,0,,,0,0,0,,,,,2,0,176,0,0.198107,0.198107,0,0,Normal,Normal,0.422390143
123577,1526354853,e,udp,192.168.100.7,34046,192.168.159.152,53,2,176,INT,1526354858,21396,5.047667,0,0,,,0,0,0,,,,,2,0,176,0,0.198111,0.198111,0,0,Normal,Normal,0.615900062
1757026,1526980752,e,arp,192.168.100.1,,192.168.100.3,,4,240,CON,1526981952,19998,1199.999756,8.80E-05,1.30E-05,,,0.000176,7.50E-05,0.000101,,,,,2,2,120,120,0.0025,0.000833,0.000833,0,Normal,Normal,0.574920023
1597304,1526894991,e,udp,192.168.100.150,40905,192.168.217.2,53,2,172,INT,1526894993,42676,2.501042,0,0,,,0,0,0,,,,,2,0,172,0,0.399833,0.399833,0,0,Normal,Normal,0.169053459
1121530,1526959343,e,ipv6-icmp,fe80::250:56ff:febe:c038,133,ff02::2,0,1,70,NRS,1526959343,795,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,0,Normal,Normal,0.022048938
457856,1526886528,e,arp,192.168.100.1,,192.168.100.27,,2,120,CON,1526886528,4376,0.000428,0.000428,0,,,0.000428,0.000428,0.000428,,,,,1,1,60,60,2336.448486,0,0,0,Normal,Normal,0.381617038
31952833,1528087047,e,udp,192.168.100.5,80,192.168.100.46,3456,2399,2333465,CON,1528087062,2,15.001326,4.991558,0.001193,,,14.974674,4.988838,4.994079,,,,,1200,1199,1194555,1138910,159.852539,79.92627,79.859612,0,Normal,Normal,0.702314102
70575634,1528101390,e,udp,192.168.100.6,138,192.168.100.255,138,1,250,INT,1528101390,89008,0,0,0,,,0,0,0,,,,,1,0,250,0,0,0,0,0,Normal,Normal,0.059755382
1111445,1526955173,e,udp,192.168.100.3,42521,192.12.94.30,53,2,937,CON,1526955173,4085,0.166343,0.166343,0,,,0.166343,0.166343,0.166343,,,,,1,1,91,846,6.011674,0,0,0,Normal,Normal,0.221560292
444336,1526883171,e,udp,192.168.100.3,60781,192.203.230.10,53,2,1209,CON,1526883171,4768,0.015283,0.015283,0,,,0.015283,0.015283,0.015283,,,,,1,1,70,1139,65.432182,0,0,0,Normal,Normal,0.294364974
8992064,1528082799,e,udp,192.168.100.7,365,192.168.100.3,565,2569,154140,INT,1528082859,242,59.769962,4.953512,0.0992,,,59.442146,4.625272,4.992565,,,,,2569,0,154140,0,42.964725,42.964725,0,0,Normal,Normal,0.33010509
48748769,1528097275,e,tcp,192.168.100.3,32788,172.217.25.170,443,6,580,CON,1528097334,16955,59.009026,0.027875,0.019901,,,0.05575,0.007974,0.047776,,,,,4,2,356,224,0.084733,0.05084,0.016947,0,Normal,Normal,0.489605178
1696895,1526963499,e,udp,192.168.100.147,38568,192.168.217.2,53,2,172,INT,1526963501,51183,2.501152,0,0,,,0,0,0,,,,,2,0,172,0,0.399816,0.399816,0,0,Normal,Normal,0.517746454
